,par_id,soa,target_location,congruency_area,congruency_area_continuous,congruency_area_absolute,sub_ind,sub_area,sub_area_continuous
73,2,850.0,2.0,-70.67056872677703,-69.89763555135505,70.67056872677703,79,-24.076083886394727,-25.217135547611633
74,2,850.0,2.0,-70.67056872677703,-69.89763555135505,70.67056872677703,99,-38.346478487666616,-37.92700720814719
75,2,1100.0,2.0,-560.0557197082055,-559.4094610638176,560.0557197082055,19,-12.933322287294972,-14.59341864857852
76,2,1100.0,2.0,-560.0557197082055,-559.4094610638176,560.0557197082055,39,-138.4007561587437,-141.49914073394257
77,2,1100.0,2.0,-560.0557197082055,-559.4094610638176,560.0557197082055,59,-186.33594985693978,-185.78705026000898
78,2,1100.0,2.0,-560.0557197082055,-559.4094610638176,560.0557197082055,79,-143.03035868677404,-140.9600043474179
79,2,1100.0,2.0,-560.0557197082055,-559.4094610638176,560.0557197082055,99,-50.671258095104406,-48.98235053407279
80,3,100.0,1.0,446.00911728491747,444.81191222842335,446.00911728491747,19,2.673776037300036,3.1868117810677106
81,3,100.0,1.0,446.00911728491747,444.81191222842335,446.00911728491747,39,93.58479294284092,96.34700781395816
82,3,100.0,1.0,446.00911728491747,444.81191222842335,446.00911728491747,59,145.19559639457702,145.5687457320114
83,3,100.0,1.0,446.00911728491747,444.81191222842335,446.00911728491747,79,120.70718121067414,119.16816906752047
84,3,100.0,1.0,446.00911728491747,444.81191222842335,446.00911728491747,99,61.0342859942503,59.99594160920515
85,3,350.0,1.0,38.1746944019445,37.97000469658451,38.1746944019445,19,2.067558889951935,2.319361460371347
86,3,350.0,1.0,38.1746944019445,37.97000469658451,38.1746944019445,39,7.674693399410925,7.720549708123713
87,3,350.0,1.0,38.1746944019445,37.97000469658451,38.1746944019445,59,5.3796098428883425,5.393220752338038
88,3,350.0,1.0,38.1746944019445,37.97000469658451,38.1746944019445,79,13.062801926513686,13.200203848191904
89,3,350.0,1.0,38.1746944019445,37.97000469658451,38.1746944019445,99,7.45957924663,7.3339843178373485
90,3,850.0,1.0,-172.31249493201955,-172.1550796057354,172.31249493201955,19,0.279248871875109,0.3617714105405838
91,3,850.0,1.0,-172.31249493201955,-172.1550796057354,172.31249493201955,39,-14.539359259594944,-15.966591399373783
92,3,850.0,1.0,-172.31249493201955,-172.1550796057354,172.31249493201955,59,-65.3143929732806,-66.08867301629789
93,3,850.0,1.0,-172.31249493201955,-172.1550796057354,172.31249493201955,79,-66.42698685576391,-65.59452996444952
94,3,850.0,1.0,-172.31249493201955,-172.1550796057354,172.31249493201955,99,-17.40311435205973,-16.50229281212978
95,3,1100.0,1.0,65.54313519238389,64.87427488858793,65.54313519238389,19,1.7349338639506424,1.7024224409995554
96,3,1100.0,1.0,65.54313519238389,64.87427488858793,65.54313519238389,39,29.186636366028758,30.442540301692816
97,3,1100.0,1.0,65.54313519238389,64.87427488858793,65.54313519238389,59,29.482678306852584,28.38655956706134
98,3,1100.0,1.0,65.54313519238389,64.87427488858793,65.54313519238389,79,-7.504236357842871,-7.880450726587242
99,3,1100.0,1.0,65.54313519238389,64.87427488858793,65.54313519238389,99,8.851238357877918,9.777135562666444
100,3,100.0,2.0,-26.354635402913487,-28.58442702238608,26.354635402913487,19,-12.620654062304702,-13.191652702321832
101,3,100.0,2.0,-26.354635402913487,-28.58442702238608,26.354635402913487,39,-52.90936260560065,-54.294280851791996
102,3,100.0,2.0,-26.354635402913487,-28.58442702238608,26.354635402913487,59,-56.87935809100597,-55.37722085828841
103,3,100.0,2.0,-26.354635402913487,-28.58442702238608,26.354635402913487,79,17.208911154598184,19.05036446202621
104,3,100.0,2.0,-26.354635402913487,-28.58442702238608,26.354635402913487,99,77.8361777657112,78.4645393019573
105,3,350.0,2.0,73.27663040886576,72.18401252763579,73.27663040886576,19,-4.387174613989044,-4.954077947530315
106,3,350.0,2.0,73.27663040886576,72.18401252763579,73.27663040886576,39,-2.5377512307264105,-2.4414957015676464
107,3,350.0,2.0,73.27663040886576,72.18401252763579,73.27663040886576,59,11.772318049994581,12.806631306827967
108,3,350.0,2.0,73.27663040886576,72.18401252763579,73.27663040886576,79,30.098637055630476,30.238854300547246
109,3,350.0,2.0,73.27663040886576,72.18401252763579,73.27663040886576,99,35.109981898009764,35.328365582000515
110,3,850.0,2.0,-69.31234227613501,-67.43532240498462,69.31234227613501,19,4.526647440117708,4.888518303852138
111,3,850.0,2.0,-69.31234227613501,-67.43532240498462,69.31234227613501,39,17.806760102905034,18.08771489860601
112,3,850.0,2.0,-69.31234227613501,-67.43532240498462,69.31234227613501,59,7.9504713674750676,7.104871537820827
