vib,modality,vision,par_id,traj_ind,x,y
vib,cursor,preview,2,0,-407.4307143,9.195135714
vib,cursor,preview,2,5,-402.0594,20.03735
vib,cursor,preview,2,10,-395.2571,33.19208571
vib,cursor,preview,2,15,-388.37005,45.45705714
vib,cursor,preview,2,20,-378.9150857,60.3662
vib,cursor,preview,2,25,-365.8090286,78.45223571
vib,cursor,preview,2,30,-353.2840214,93.64587857
vib,cursor,preview,2,35,-338.6638071,109.4189714
vib,cursor,preview,2,40,-326.5259571,120.6427857
vib,cursor,preview,2,45,-311.1308357,134.1502429
vib,cursor,preview,2,50,-292.1873571,148.37
vib,cursor,preview,2,55,-281.6021143,155.6117143
vib,cursor,preview,2,60,-269.7653571,163.387
vib,cursor,preview,2,65,-262.9464143,167.4345786
vib,cursor,preview,2,70,-254.4895071,172.2534929
vib,cursor,preview,2,75,-247.7026143,175.6825643
vib,cursor,preview,2,80,-242.9898571,177.7795214
vib,cursor,preview,2,85,-240.8653357,178.1931214
vib,cursor,preview,2,90,-239.5039357,178.1547643
vib,cursor,preview,2,95,-237.8801214,178.5094571
vib,cursor,preview,2,100,-237.3343571,178.9458
vib,cursor,preview,3,0,-407.2355929,1.493401429
vib,cursor,preview,3,5,-403.5816071,6.747535714
vib,cursor,preview,3,10,-396.7616571,17.31122143
vib,cursor,preview,3,15,-388.5737786,29.53746429
vib,cursor,preview,3,20,-378.3995643,43.63996429
vib,cursor,preview,3,25,-363.7074143,62.30772143
vib,cursor,preview,3,30,-348.3869357,79.67832857
vib,cursor,preview,3,35,-333.5615214,95.08177143
vib,cursor,preview,3,40,-317.406,110.3107214
vib,cursor,preview,3,45,-302.0890643,123.5615786
vib,cursor,preview,3,50,-284.4274143,137.7453929
vib,cursor,preview,3,55,-278.6967714,142.10175
vib,cursor,preview,3,60,-268.6244214,149.96115
vib,cursor,preview,3,65,-260.4239786,156.2951643
vib,cursor,preview,3,70,-254.0082571,161.40655
vib,cursor,preview,3,75,-249.7602571,164.9474214
vib,cursor,preview,3,80,-246.7074857,167.4294571
vib,cursor,preview,3,85,-245.1846714,168.8226857
vib,cursor,preview,3,90,-243.7179143,170.0054571
vib,cursor,preview,3,95,-243.3458786,170.4889357
vib,cursor,preview,3,100,-243.2541786,170.9779071
vib,cursor,preview,4,0,-410.3765,5.751072727
vib,cursor,preview,4,5,-404.5225909,12.50501818
vib,cursor,preview,4,10,-396.0572636,24.77743636
vib,cursor,preview,4,15,-385.0337364,41.14457273
vib,cursor,preview,4,20,-370.4050091,61.48534545
vib,cursor,preview,4,25,-352.4963455,84.7923
vib,cursor,preview,4,30,-336.7413091,102.7785182
vib,cursor,preview,4,35,-320.4848455,119.1385091
vib,cursor,preview,4,40,-303.1463091,134.4244
vib,cursor,preview,4,45,-289.1978455,145.4443182
vib,cursor,preview,4,50,-272.3427545,157.6433727
vib,cursor,preview,4,55,-262.6477364,163.8868727
vib,cursor,preview,4,60,-254.7839364,168.3864636
vib,cursor,preview,4,65,-247.7533,171.8733091
vib,cursor,preview,4,70,-243.0621091,173.8405
vib,cursor,preview,4,75,-239.1146909,175.4649455
vib,cursor,preview,4,80,-236.1512545,176.5944
vib,cursor,preview,4,85,-233.5059,177.2621636
vib,cursor,preview,4,90,-231.6829545,177.7732273
vib,cursor,preview,4,95,-230.423,178.4071545
vib,cursor,preview,4,100,-229.8180636,179.0086
vib,cursor,preview,6,0,-401.9098571,9.393928571
vib,cursor,preview,6,5,-395.7050214,20.51485
vib,cursor,preview,6,10,-388.5532357,31.03637143
vib,cursor,preview,6,15,-380.8315,41.39025714
vib,cursor,preview,6,20,-368.6462929,56.27045
vib,cursor,preview,6,25,-353.4329929,72.98271429
vib,cursor,preview,6,30,-341.7188143,84.73951429
vib,cursor,preview,6,35,-327.2185,98.40675
vib,cursor,preview,6,40,-313.7884571,110.4051857
vib,cursor,preview,6,45,-300.2953714,121.8148071
vib,cursor,preview,6,50,-286.4903214,132.9015429
vib,cursor,preview,6,55,-276.9861214,140.3371714
vib,cursor,preview,6,60,-267.4614429,147.5207714
vib,cursor,preview,6,65,-258.9376571,153.5967571
vib,cursor,preview,6,70,-250.9307571,159.05105
vib,cursor,preview,6,75,-245.3224,162.8453929
vib,cursor,preview,6,80,-241.9162929,165.0339
vib,cursor,preview,6,85,-237.9975786,166.9115286
vib,cursor,preview,6,90,-235.2423786,168.3266357
vib,cursor,preview,6,95,-233.0592929,168.1566714
vib,cursor,preview,6,100,-231.1510714,168.6799857
vib,cursor,preview,7,0,-401.1354867,7.219673333
vib,cursor,preview,7,5,-399.0287667,12.2031
vib,cursor,preview,7,10,-394.9991267,19.46392667
vib,cursor,preview,7,15,-390.8773667,26.64716667
vib,cursor,preview,7,20,-384.9838533,36.19630667
vib,cursor,preview,7,25,-376.2139333,49.02192667
vib,cursor,preview,7,30,-368.4157467,59.61643333
vib,cursor,preview,7,35,-356.4302067,74.32692
vib,cursor,preview,7,40,-349.0746667,82.79286667
vib,cursor,preview,7,45,-336.0690267,96.27131333
vib,cursor,preview,7,50,-321.4220067,110.2201067
vib,cursor,preview,7,55,-311.6982933,118.8103733
vib,cursor,preview,7,60,-298.5423667,130.0040333
vib,cursor,preview,7,65,-290.41578,136.7536867
vib,cursor,preview,7,70,-277.6183267,146.65062
vib,cursor,preview,7,75,-265.8812333,154.7857267
vib,cursor,preview,7,80,-258.73686,159.0898867
vib,cursor,preview,7,85,-252.11248,162.6639
vib,cursor,preview,7,90,-246.2823333,165.4691067
vib,cursor,preview,7,95,-240.4980933,167.5951867
vib,cursor,preview,7,100,-236.79486,169.7409533
vib,cursor,preview,8,0,-399.9174286,5.597078571
vib,cursor,preview,8,5,-394.6988071,11.79395
vib,cursor,preview,8,10,-387.9060357,20.25741429
vib,cursor,preview,8,15,-380.27515,29.17669286
vib,cursor,preview,8,20,-369.4792786,41.42605714
vib,cursor,preview,8,25,-356.0785286,56.09419286
vib,cursor,preview,8,30,-346.5537143,66.10404286
vib,cursor,preview,8,35,-333.3977786,79.13662143
vib,cursor,preview,8,40,-317.2542214,94.55593571
vib,cursor,preview,8,45,-301.4083929,108.9403643
vib,cursor,preview,8,50,-286.6217643,121.9078143
vib,cursor,preview,8,55,-278.3623786,129.12345
vib,cursor,preview,8,60,-266.4824929,139.3414
vib,cursor,preview,8,65,-256.5356286,147.8729
vib,cursor,preview,8,70,-248.2752929,154.8192571
vib,cursor,preview,8,75,-242.8747071,159.3972357
vib,cursor,preview,8,80,-239.1370929,162.2339929
vib,cursor,preview,8,85,-234.9882429,165.2081429
vib,cursor,preview,8,90,-230.9854857,167.3936571
vib,cursor,preview,8,95,-228.4753357,168.3487
vib,cursor,preview,8,100,-227.4551571,169.6456571
vib,cursor,preview,9,0,-396.7406929,-2.7209
vib,cursor,preview,9,5,-391.8447929,4.45382
vib,cursor,preview,9,10,-387.2355571,11.10702857
vib,cursor,preview,9,15,-382.8614357,17.47558571
vib,cursor,preview,9,20,-375.6362429,27.6858
vib,cursor,preview,9,25,-365.2317,41.5563
vib,cursor,preview,9,30,-356.4078,52.44001429
vib,cursor,preview,9,35,-347.5891571,62.63967857
vib,cursor,preview,9,40,-335.3872929,75.58425
vib,cursor,preview,9,45,-322.9872286,87.63689286
vib,cursor,preview,9,50,-307.1309357,101.1690286
vib,cursor,preview,9,55,-296.66795,109.2107857
vib,cursor,preview,9,60,-283.6735643,118.4262714
vib,cursor,preview,9,65,-270.6034929,126.4812571
vib,cursor,preview,9,70,-257.9806643,133.3770357
vib,cursor,preview,9,75,-248.0701571,137.9721857
vib,cursor,preview,9,80,-240.5737571,141.2155214
vib,cursor,preview,9,85,-232.7665714,143.9884429
vib,cursor,preview,9,90,-226.6233714,146.0501857
vib,cursor,preview,9,95,-223.6806857,147.5739857
vib,cursor,preview,9,100,-220.9382357,149.2554143
vib,cursor,preview,10,0,-405.508225,25.25325833
vib,cursor,preview,10,5,-400.6533083,32.656325
vib,cursor,preview,10,10,-394.7148833,42.317825
vib,cursor,preview,10,15,-388.6773167,51.86231667
vib,cursor,preview,10,20,-377.506625,67.94835833
vib,cursor,preview,10,25,-364.622725,84.092125
vib,cursor,preview,10,30,-347.3153083,103.206425
vib,cursor,preview,10,35,-331.1807917,119.2194667
vib,cursor,preview,10,40,-321.3995583,127.6896667
vib,cursor,preview,10,45,-304.673075,141.8104
vib,cursor,preview,10,50,-288.2196583,154.7464833
vib,cursor,preview,10,55,-282.19255,159.0989
vib,cursor,preview,10,60,-270.392675,167.4442667
vib,cursor,preview,10,65,-265.1288583,170.775475
vib,cursor,preview,10,70,-255.152625,176.8351167
vib,cursor,preview,10,75,-248.2770333,180.3364
vib,cursor,preview,10,80,-244.9835,181.7084167
vib,cursor,preview,10,85,-240.2329917,184.377425
vib,cursor,preview,10,90,-237.6006167,185.6269167
vib,cursor,preview,10,95,-236.3703917,186.042175
vib,cursor,preview,10,100,-235.3107833,187.6242083
vib,cursor,preview,11,0,-399.8080643,13.61780714
vib,cursor,preview,11,5,-394.0636643,20.63669286
vib,cursor,preview,11,10,-391.0285,24.48315714
vib,cursor,preview,11,15,-381.6551714,37.44401429
vib,cursor,preview,11,20,-375.4366429,45.75965714
vib,cursor,preview,11,25,-362.7515929,62.55735714
vib,cursor,preview,11,30,-350.2655214,78.3065
vib,cursor,preview,11,35,-337.4772143,92.87403571
vib,cursor,preview,11,40,-320.3714714,110.6454286
vib,cursor,preview,11,45,-309.8802143,119.9039286
vib,cursor,preview,11,50,-289.3530143,137.7445714
vib,cursor,preview,11,55,-277.7332143,147.1772143
vib,cursor,preview,11,60,-268.8875929,152.6929
vib,cursor,preview,11,65,-253.7980857,162.8112714
vib,cursor,preview,11,70,-244.2160071,169.5430429
vib,cursor,preview,11,75,-232.7828429,176.1890286
vib,cursor,preview,11,80,-226.4296929,179.0259929
vib,cursor,preview,11,85,-221.9408571,181.6879929
vib,cursor,preview,11,90,-216.9868357,186.5878143
vib,cursor,preview,11,95,-217.3523143,186.68105
vib,cursor,preview,11,100,-216.1404714,189.3386357
vib,cursor,preview,12,0,-400.6291267,17.47595333
vib,cursor,preview,12,5,-399.4693267,20.18446667
vib,cursor,preview,12,10,-396.38322,25.93244
vib,cursor,preview,12,15,-391.72216,33.86378667
vib,cursor,preview,12,20,-387.1205133,41.19252
vib,cursor,preview,12,25,-378.5931333,54.06628
vib,cursor,preview,12,30,-370.3085867,65.93538667
vib,cursor,preview,12,35,-358.4949533,81.59713333
vib,cursor,preview,12,40,-346.48906,96.41355333
vib,cursor,preview,12,45,-332.7085133,112.0582
vib,cursor,preview,12,50,-317.5955133,127.8025733
vib,cursor,preview,12,55,-310.8101,134.3362267
vib,cursor,preview,12,60,-296.1670267,147.55032
vib,cursor,preview,12,65,-282.9556533,158.4194733
vib,cursor,preview,12,70,-268.8540533,168.41744
vib,cursor,preview,12,75,-255.05872,176.0536933
vib,cursor,preview,12,80,-244.54588,179.8525267
vib,cursor,preview,12,85,-235.62672,181.5536467
vib,cursor,preview,12,90,-227.4036933,184.0831467
vib,cursor,preview,12,95,-222.0919067,186.9862333
vib,cursor,preview,12,100,-219.52698,188.95136
vib,cursor,preview,13,0,-403.4971,12.92511538
vib,cursor,preview,13,5,-399.8759769,21.52734615
vib,cursor,preview,13,10,-395.0856385,30.68595385
vib,cursor,preview,13,15,-389.9632846,39.99914615
vib,cursor,preview,13,20,-383.0950769,51.03841538
vib,cursor,preview,13,25,-373.0492462,66.04126154
vib,cursor,preview,13,30,-366.6100154,74.98956154
vib,cursor,preview,13,35,-355.9715846,88.5952
vib,cursor,preview,13,40,-344.3320692,102.2970154
vib,cursor,preview,13,45,-332.1085923,115.0690846
vib,cursor,preview,13,50,-318.3712923,128.6234615
vib,cursor,preview,13,55,-308.9618,137.1190462
vib,cursor,preview,13,60,-297.4020154,146.9211769
vib,cursor,preview,13,65,-285.9744231,156.1170385
vib,cursor,preview,13,70,-274.3594462,164.5244923
vib,cursor,preview,13,75,-264.3918769,170.9311385
vib,cursor,preview,13,80,-258.8316462,174.1626923
vib,cursor,preview,13,85,-252.6201538,176.8559615
vib,cursor,preview,13,90,-247.0803692,178.8775385
vib,cursor,preview,13,95,-243.9355923,179.4794
vib,cursor,preview,13,100,-242.1133923,180.9213615
vib,cursor,preview,14,0,-394.85192,11.40193333
vib,cursor,preview,14,5,-393.40512,19.06033333
vib,cursor,preview,14,10,-390.2388067,26.97150667
vib,cursor,preview,14,15,-383.4880933,40.82358667
vib,cursor,preview,14,20,-373.41498,58.54088
vib,cursor,preview,14,25,-361.57774,75.68876
vib,cursor,preview,14,30,-347.92344,92.08873333
vib,cursor,preview,14,35,-331.8576467,108.6687267
vib,cursor,preview,14,40,-316.44644,122.04068
vib,cursor,preview,14,45,-300.58092,134.1777533
vib,cursor,preview,14,50,-282.0690067,147.5043533
vib,cursor,preview,14,55,-271.8755333,154.0259467
vib,cursor,preview,14,60,-259.8314067,160.3649667
vib,cursor,preview,14,65,-250.0960867,165.0627667
vib,cursor,preview,14,70,-238.8280133,169.9466933
vib,cursor,preview,14,75,-231.4728,172.7929067
vib,cursor,preview,14,80,-228.9743533,173.9162667
vib,cursor,preview,14,85,-223.4344933,174.99774
vib,cursor,preview,14,90,-219.863,173.7361067
vib,cursor,preview,14,95,-219.4878467,173.2229733
vib,cursor,preview,14,100,-218.0008,173.7033533
vib,cursor,preview,15,0,-397.4292,25.09953333
vib,cursor,preview,15,5,-387.3097267,36.86042
vib,cursor,preview,15,10,-383.61816,41.52712
vib,cursor,preview,15,15,-375.27796,52.163
vib,cursor,preview,15,20,-364.5668133,66.98217333
vib,cursor,preview,15,25,-347.8514267,88.42676
vib,cursor,preview,15,30,-341.4772533,95.77971333
vib,cursor,preview,15,35,-326.5089067,112.0487267
vib,cursor,preview,15,40,-309.51658,127.0327867
vib,cursor,preview,15,45,-297.29156,137.73452
vib,cursor,preview,15,50,-278.8558467,151.2006067
vib,cursor,preview,15,55,-264.6815933,160.3709933
vib,cursor,preview,15,60,-258.37126,164.5600933
vib,cursor,preview,15,65,-245.6645867,171.4799267
vib,cursor,preview,15,70,-238.1948667,175.23008
vib,cursor,preview,15,75,-232.0974333,177.36818
vib,cursor,preview,15,80,-230.2616867,178.4999067
vib,cursor,preview,15,85,-227.2357667,179.9580667
vib,cursor,preview,15,90,-226.6724733,183.33202
vib,cursor,preview,15,95,-226.06932,184.1246467
vib,cursor,preview,15,100,-225.7907933,186.8884467
vib,cursor,preview,16,0,-391.3345615,10.23870769
vib,cursor,preview,16,5,-388.7834154,14.17365385
vib,cursor,preview,16,10,-383.4483385,21.51273077
vib,cursor,preview,16,15,-377.8184615,29.84085385
vib,cursor,preview,16,20,-367.6315308,45.38725385
vib,cursor,preview,16,25,-355.2734769,63.85959231
vib,cursor,preview,16,30,-343.4856846,81.02606154
vib,cursor,preview,16,35,-329.0890154,99.82671538
vib,cursor,preview,16,40,-316.5873769,113.6431077
vib,cursor,preview,16,45,-299.7469077,129.7403769
vib,cursor,preview,16,50,-280.5622385,145.2154385
vib,cursor,preview,16,55,-270.2845692,152.8400692
vib,cursor,preview,16,60,-256.7109,162.0529846
vib,cursor,preview,16,65,-248.8689769,167.3348538
vib,cursor,preview,16,70,-240.0179538,173.2171923
vib,cursor,preview,16,75,-232.7330846,177.4873077
vib,cursor,preview,16,80,-228.0770231,179.7626846
vib,cursor,preview,16,85,-225.0559769,181.3822769
vib,cursor,preview,16,90,-224.1662615,181.9769077
vib,cursor,preview,16,95,-223.3741846,183.2288462
vib,cursor,preview,16,100,-223.0126462,184.4806538
vib,cursor,full,2,0,-408.6143267,8.169766667
vib,cursor,full,2,5,-403.97586,18.25102
vib,cursor,full,2,10,-397.57738,32.31336667
vib,cursor,full,2,15,-389.6227667,48.80553333
vib,cursor,full,2,20,-376.4238,69.37785333
vib,cursor,full,2,25,-362.9151733,86.66439333
vib,cursor,full,2,30,-350.8608267,100.0802467
vib,cursor,full,2,35,-335.47898,115.7971333
vib,cursor,full,2,40,-319.83074,130.3847867
vib,cursor,full,2,45,-304.32488,143.5014867
vib,cursor,full,2,50,-282.5091467,159.3089733
vib,cursor,full,2,55,-271.74956,166.1490667
vib,cursor,full,2,60,-261.3560067,172.3842733
vib,cursor,full,2,65,-253.2209533,176.8811867
vib,cursor,full,2,70,-246.9357267,180.08888
vib,cursor,full,2,75,-241.9526133,182.3522533
vib,cursor,full,2,80,-238.5848533,183.5380533
vib,cursor,full,2,85,-234.5222733,184.79472
vib,cursor,full,2,90,-231.9311533,185.3882267
vib,cursor,full,2,95,-230.1975267,185.7458
vib,cursor,full,2,100,-229.2515,186.0957667
vib,cursor,full,3,0,-406.9135571,2.132354286
vib,cursor,full,3,5,-404.1860286,5.566642857
vib,cursor,full,3,10,-398.0671357,14.54268571
vib,cursor,full,3,15,-390.09925,26.55775
vib,cursor,full,3,20,-377.1291857,44.63747857
vib,cursor,full,3,25,-362.2277643,63.39995714
vib,cursor,full,3,30,-345.6156143,82.22407143
vib,cursor,full,3,35,-330.7335929,97.46920714
vib,cursor,full,3,40,-313.6534,113.4106214
vib,cursor,full,3,45,-297.8781786,126.95045
vib,cursor,full,3,50,-279.3572857,142.1640286
vib,cursor,full,3,55,-270.7765,148.9113
vib,cursor,full,3,60,-261.2482429,156.3929071
vib,cursor,full,3,65,-253.3397714,162.6106714
vib,cursor,full,3,70,-247.1658929,167.4573
vib,cursor,full,3,75,-242.8483143,170.6074643
vib,cursor,full,3,80,-239.2361929,173.2273071
vib,cursor,full,3,85,-236.1311357,175.1195571
vib,cursor,full,3,90,-233.6471857,176.2113571
vib,cursor,full,3,95,-232.4414143,176.7007286
vib,cursor,full,3,100,-231.7185857,177.8666071
vib,cursor,full,4,0,-410.1008462,5.656607692
vib,cursor,full,4,5,-405.7584923,10.28939231
vib,cursor,full,4,10,-396.6987,22.40266923
vib,cursor,full,4,15,-387.1054077,36.42145385
vib,cursor,full,4,20,-372.1758308,56.71543846
vib,cursor,full,4,25,-356.4784846,76.71629231
vib,cursor,full,4,30,-341.9810769,94.11496154
vib,cursor,full,4,35,-325.8410923,111.8306077
vib,cursor,full,4,40,-308.8323692,128.8949154
vib,cursor,full,4,45,-294.1082231,141.8305462
vib,cursor,full,4,50,-274.6131846,156.3893462
vib,cursor,full,4,55,-265.8810231,162.0601692
vib,cursor,full,4,60,-257.3525923,167.3263769
vib,cursor,full,4,65,-249.6047308,172.1546615
vib,cursor,full,4,70,-243.4941077,175.8558692
vib,cursor,full,4,75,-238.5205077,178.6533846
vib,cursor,full,4,80,-234.5222077,180.7154308
vib,cursor,full,4,85,-230.1310615,183.1681923
vib,cursor,full,4,90,-226.6954154,184.6216462
vib,cursor,full,4,95,-224.9473077,184.7376615
vib,cursor,full,4,100,-224.0867923,184.8227846
vib,cursor,full,6,0,-402.103,9.410857143
vib,cursor,full,6,5,-399.0231143,15.89874286
vib,cursor,full,6,10,-391.5710643,27.82282857
vib,cursor,full,6,15,-382.1913,40.93031429
vib,cursor,full,6,20,-368.39885,57.81909286
vib,cursor,full,6,25,-349.5816,78.37031429
vib,cursor,full,6,30,-334.3237429,93.2975
vib,cursor,full,6,35,-318.6216429,107.6770071
vib,cursor,full,6,40,-303.19085,120.6238071
vib,cursor,full,6,45,-288.1801071,132.3241857
vib,cursor,full,6,50,-271.9855714,144.4318357
vib,cursor,full,6,55,-262.7301286,151.3869071
vib,cursor,full,6,60,-253.4427643,158.0815643
vib,cursor,full,6,65,-245.8918857,163.2565786
vib,cursor,full,6,70,-239.36925,167.4530571
vib,cursor,full,6,75,-233.2947214,171.4170071
vib,cursor,full,6,80,-230.6213429,173.4953429
vib,cursor,full,6,85,-227.75095,175.5634643
vib,cursor,full,6,90,-225.7282214,176.9671214
vib,cursor,full,6,95,-224.1085357,178.0045
vib,cursor,full,6,100,-223.22275,178.8752357
vib,cursor,full,7,0,-401.1294286,7.286742857
vib,cursor,full,7,5,-399.1053429,11.72122857
vib,cursor,full,7,10,-394.6889929,20.55161429
vib,cursor,full,7,15,-389.1666,30.25265714
vib,cursor,full,7,20,-381.8267714,41.68521429
vib,cursor,full,7,25,-370.8685714,57.11403571
vib,cursor,full,7,30,-362.8802929,67.50772143
vib,cursor,full,7,35,-349.9333714,82.75122857
vib,cursor,full,7,40,-337.9016429,95.50072143
vib,cursor,full,7,45,-323.3286214,109.7958929
vib,cursor,full,7,50,-306.1133429,125.5222857
vib,cursor,full,7,55,-296.32535,133.84035
vib,cursor,full,7,60,-283.3173929,144.5144143
vib,cursor,full,7,65,-273.2949571,152.21135
vib,cursor,full,7,70,-262.5125286,160.0602357
vib,cursor,full,7,75,-252.8453929,166.6418
vib,cursor,full,7,80,-247.0070286,170.3764357
vib,cursor,full,7,85,-240.8360071,173.6990571
vib,cursor,full,7,90,-235.84215,176.13805
vib,cursor,full,7,95,-230.7774214,178.1000429
vib,cursor,full,7,100,-227.8151643,179.42245
vib,cursor,full,8,0,-399.9458462,5.475553846
vib,cursor,full,8,5,-396.4189615,10.05128462
vib,cursor,full,8,10,-390.7651462,17.39154923
vib,cursor,full,8,15,-383.1320615,26.97507692
vib,cursor,full,8,20,-373.1128769,39.09671538
vib,cursor,full,8,25,-357.2106462,56.97705385
vib,cursor,full,8,30,-343.0744,72.27322308
vib,cursor,full,8,35,-328.0636692,87.73673846
vib,cursor,full,8,40,-312.9420538,102.3783615
vib,cursor,full,8,45,-298.3544462,116.1710769
vib,cursor,full,8,50,-280.8496385,132.4012615
vib,cursor,full,8,55,-271.0579538,141.1580231
vib,cursor,full,8,60,-260.8971615,150.2188462
vib,cursor,full,8,65,-252.5241846,157.4249538
vib,cursor,full,8,70,-245.1840538,163.6918077
vib,cursor,full,8,75,-238.4930769,169.3379231
vib,cursor,full,8,80,-234.0122231,172.9681385
vib,cursor,full,8,85,-230.7697615,175.5807
vib,cursor,full,8,90,-228.7360308,176.9127077
vib,cursor,full,8,95,-226.7182231,177.9243308
vib,cursor,full,8,100,-225.8133538,179.0006
vib,cursor,full,9,0,-396.5310133,-2.609586667
vib,cursor,full,9,5,-394.1956133,1.10488
vib,cursor,full,9,10,-389.94568,7.904866667
vib,cursor,full,9,15,-384.3675533,16.50208667
vib,cursor,full,9,20,-376.5829733,27.92302
vib,cursor,full,9,25,-365.6864133,42.79000667
vib,cursor,full,9,30,-357.63952,52.95284667
vib,cursor,full,9,35,-345.8297267,66.50508
vib,cursor,full,9,40,-331.9950733,80.77401333
vib,cursor,full,9,45,-317.19186,94.37968
vib,cursor,full,9,50,-301.2391467,107.3779733
vib,cursor,full,9,55,-291.5638,114.2898867
vib,cursor,full,9,60,-277.1156067,123.9049467
vib,cursor,full,9,65,-263.90612,131.5653667
vib,cursor,full,9,70,-251.6737333,137.8740467
vib,cursor,full,9,75,-240.68492,142.7681933
vib,cursor,full,9,80,-233.7998733,145.7092333
vib,cursor,full,9,85,-226.1407133,148.6637133
vib,cursor,full,9,90,-221.191,151.2419467
vib,cursor,full,9,95,-218.47806,153.2525933
vib,cursor,full,9,100,-216.97666,154.7032333
vib,cursor,full,10,0,-406.1297,24.71834667
vib,cursor,full,10,5,-403.0962467,29.75737333
vib,cursor,full,10,10,-391.99976,45.97932667
vib,cursor,full,10,15,-377.6328733,65.93252
vib,cursor,full,10,20,-363.1607067,83.08364
vib,cursor,full,10,25,-345.2083333,102.8461067
vib,cursor,full,10,30,-327.1469,119.77148
vib,cursor,full,10,35,-311.18428,134.1314867
vib,cursor,full,10,40,-295.6289,147.11186
vib,cursor,full,10,45,-281.9296467,157.6614533
vib,cursor,full,10,50,-267.26624,167.7560533
vib,cursor,full,10,55,-262.1170333,170.67984
vib,cursor,full,10,60,-252.7503267,176.4408
vib,cursor,full,10,65,-244.8291067,180.8806067
vib,cursor,full,10,70,-238.21084,184.32224
vib,cursor,full,10,75,-232.6463667,186.90412
vib,cursor,full,10,80,-229.2654533,188.6490467
vib,cursor,full,10,85,-227.1740867,189.9053933
vib,cursor,full,10,90,-224.8680867,191.7909133
vib,cursor,full,10,95,-223.51192,193.1919333
vib,cursor,full,10,100,-222.95364,194.2070133
vib,cursor,full,11,0,-400.10955,14.56466429
vib,cursor,full,11,5,-396.9078929,18.26687143
vib,cursor,full,11,10,-394.5166643,21.28979286
vib,cursor,full,11,15,-387.34375,30.07805714
vib,cursor,full,11,20,-376.3300071,44.56136429
vib,cursor,full,11,25,-366.4195143,57.47749286
vib,cursor,full,11,30,-354.6540786,72.66682857
vib,cursor,full,11,35,-336.9531643,93.89257143
vib,cursor,full,11,40,-325.1327643,105.6399571
vib,cursor,full,11,45,-309.7317929,120.4673214
vib,cursor,full,11,50,-287.3101786,140.1578357
vib,cursor,full,11,55,-278.6298643,147.4435286
vib,cursor,full,11,60,-264.8310357,157.3150214
vib,cursor,full,11,65,-255.7993571,163.7508929
vib,cursor,full,11,70,-239.2272,173.62415
vib,cursor,full,11,75,-227.0152929,180.6577071
vib,cursor,full,11,80,-224.9172714,181.7767357
vib,cursor,full,11,85,-216.6999857,187.6706857
vib,cursor,full,11,90,-212.3028429,192.20195
vib,cursor,full,11,95,-212.0203786,192.7305929
vib,cursor,full,11,100,-210.5200357,195.4549857
vib,cursor,full,12,0,-400.7301231,18.05800769
vib,cursor,full,12,5,-399.9563462,20.12073846
vib,cursor,full,12,10,-397.4729769,24.72276923
vib,cursor,full,12,15,-392.8743077,32.43958462
vib,cursor,full,12,20,-385.4897385,44.08784615
vib,cursor,full,12,25,-376.3258615,57.85966154
vib,cursor,full,12,30,-368.1091154,69.70081538
vib,cursor,full,12,35,-356.4500231,84.85018462
vib,cursor,full,12,40,-343.7697923,100.2413538
vib,cursor,full,12,45,-330.4870154,115.2738
vib,cursor,full,12,50,-314.7786,131.2956308
vib,cursor,full,12,55,-305.5045846,140.1012923
vib,cursor,full,12,60,-291.6656231,152.1932538
vib,cursor,full,12,65,-278.0377462,162.7755769
vib,cursor,full,12,70,-265.0907462,171.8432154
vib,cursor,full,12,75,-251.8552462,179.0991462
vib,cursor,full,12,80,-242.4083769,182.4565846
vib,cursor,full,12,85,-232.4423769,185.0042692
vib,cursor,full,12,90,-225.9879846,187.9772692
vib,cursor,full,12,95,-222.0656769,190.3816615
vib,cursor,full,12,100,-219.7794538,191.7271077
vib,cursor,full,13,0,-403.0578231,12.51743846
vib,cursor,full,13,5,-401.1042769,17.3486
vib,cursor,full,13,10,-395.5520385,28.97576923
vib,cursor,full,13,15,-390.3897923,38.44558462
vib,cursor,full,13,20,-381.2575846,52.89075385
vib,cursor,full,13,25,-366.7002538,73.08653077
vib,cursor,full,13,30,-355.3457154,87.16974615
vib,cursor,full,13,35,-344.6279154,99.34604615
vib,cursor,full,13,40,-330.1733923,114.4851615
vib,cursor,full,13,45,-313.7472,129.9706385
vib,cursor,full,13,50,-297.6813923,143.6804615
vib,cursor,full,13,55,-287.4468385,151.3098846
vib,cursor,full,13,60,-274.6798231,160.3648692
vib,cursor,full,13,65,-263.3277846,167.8963923
vib,cursor,full,13,70,-255.0477385,173.0065308
vib,cursor,full,13,75,-247.4228385,177.2174769
vib,cursor,full,13,80,-241.7933231,180.0081538
vib,cursor,full,13,85,-235.9384846,182.4009846
vib,cursor,full,13,90,-232.0578462,183.5733923
vib,cursor,full,13,95,-228.9251692,184.4642154
vib,cursor,full,13,100,-227.4200538,185.2808308
vib,cursor,full,14,0,-394.7628786,11.78355
vib,cursor,full,14,5,-393.0451214,18.18938571
vib,cursor,full,14,10,-390.0149071,27.35029286
vib,cursor,full,14,15,-385.4975357,37.5526
vib,cursor,full,14,20,-376.8874643,53.08577143
vib,cursor,full,14,25,-365.3297143,70.398
vib,cursor,full,14,30,-354.1554429,85.11024286
vib,cursor,full,14,35,-340.7298643,99.70617857
vib,cursor,full,14,40,-325.7882357,113.93725
